activity_type,sum,count,score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,id_student,study_method_preference,kmeans_cluster
forumng,436,174,34.5,F,South West Region,A Level or Equivalent,60-70%,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,709.8571428571429,-4.5,3.590909090909091,0.11886586695747,0.0,-0.2536764705882353,3549.285714285714,242.0,38.47248195960157,3.0,8.23076923076923,7.0,5.153846153846154,34662,Offline Content,4
forumng,2043,636,75.66666666666667,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,2776.555555555556,-73.66666666666667,29.98765432098765,0.2823383084577114,0.0,-2.045045045045045,23137.962962962964,1061.6666666666667,79.33764263236927,1.148148148148148,9.346153846153848,9.0,-0.2692307692307692,34731,Offline Content,4
forumng,387,210,67.33333333333333,F,East Midlands Region,Lower Than A Level,10-20,0-35,1.0,N,Withdrawn,unfinished,normal withdrawal,434.8333333333333,2.0,18.17251461988304,0.0895833333333333,1.0,-1.603174603174603,3478.6666666666665,649.3333333333334,19.40360791193226,-0.8333333333333334,3.117647058823529,6.0,-1.7058823529411764,34756,Offline Content,3
forumng,2178,990,73.9090909090909,F,London Region,A Level or Equivalent,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,593.2857142857143,2.5454545454545454,22.448165869218503,0.1178571428571428,0.0,-1.1548295454545454,5393.506493506494,2914.818181818182,24.93404834593238,1.7272727272727273,0.8289473684210527,7.0,-0.3552631578947368,34863,Collaborative,6
forumng,154,96,75.0,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0.0,N,Fail,finished,didn't withdraw,186.5,-0.5,75.0,0.0491698595146871,0.0,-2.884615384615385,0.0,490.0,13.503086067019394,5.333333333333333,3.1818181818181817,6.0,-0.9090909090909092,35001,Offline Content,4
forumng,7248,1832,79.75,M,South Region,A Level or Equivalent,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,20963.625,0.0,3.315922920892495,0.9398340248962656,0.0,-1.5950000000000002,524090.625,1328.75,223.49886338745412,3.71875,23.225806451612904,8.0,-1.1935483870967742,35340,Offline Content,0
forumng,14548,3638,75.65789473684211,M,Wales,Lower Than A Level,0-10%,35-55,0.0,N,Withdrawn,unfinished,late withdrawal,21657.0,-0.75,7.292311867801909,0.7132392235652105,0.0,-2.86826981246219,473405.63157894736,2778.8289473684213,262.2802197730712,1.8026315789473684,14.68,10.0,-0.08,35355,Collaborative,5
externalquiz,545,289,66.0,M,West Midlands Region,HE Qualification,30-40%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,3881.1111111111113,-11.0,6.0,0.2512678653757492,0.0,-0.9166666666666666,38811.11111111111,330.0,67.44277409610149,0.0,22.125,9.0,0.0,35502,Offline Content,3
forumng,13648,3936,87.625,M,South West Region,A Level or Equivalent,90-100%,0-35,0.0,N,Distinction,finished,didn't withdraw,20861.222222222223,0.625,9.059119337390127,0.7591355720433757,0.0,-1.9046630280018984,446169.0972222223,3096.75,216.4060404307104,1.7916666666666667,11.309859154929578,10.0,-0.0140845070422535,35508,Collaborative,5
dataplus,25284,6588,87.58333333333333,M,Wales,A Level or Equivalent,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,19558.166666666668,-36.5,54.68031813865147,0.7315972222222222,0.0,-4.170634920634921,162984.72222222222,6362.5,267.06939723050056,0.8125,6.5524475524475525,12.0,-0.1608391608391608,35544,Interactive,5
forumng,653,176,54.0,M,North Western Region,A Level or Equivalent,0-10%,35-55,0.0,N,Withdrawn,unfinished,normal withdrawal,1970.909090909091,0.0,4.0,0.2206826630618452,0.0,-3.857142857142857,24636.36363636364,324.0,80.23374941665475,0.0,20.9,11.0,0.0,35747,Offline Content,3
forumng,602,194,82.0,M,Wales,A Level or Equivalent,20-30%,0-35,0.0,N,Fail,finished,didn't withdraw,2381.6666666666665,-2.0,6.074074074074074,0.2486575795125981,0.0,-1.2615384615384615,29770.83333333333,410.0,71.25209548575474,0.0,25.875,9.0,0.0,35796,Offline Content,3
forumng,19,11,71.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0.0,N,Fail,finished,didn't withdraw,17.5,0.0,11.833333333333334,0.0197916666666666,0.0,-1.3653846153846154,87.5,177.5,3.3040379335998358,0.0,2.333333333333333,4.0,0.0,35812,Offline Content,3
dataplus,22150,4950,83.0,M,South West Region,A Level or Equivalent,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,17505.333333333332,-54.9,60.42521367521367,0.7690972222222221,0.0,-1.406779661016949,87526.66666666667,5029.2,305.3053185501589,0.6,8.92436974789916,12.0,-0.0924369747899159,35860,Interactive,5
folder,23771,5357,67.45454545454545,M,North Western Region,Lower Than A Level,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,21890.545454545456,-2.4545454545454546,42.503108003108,0.8151640890230102,0.0,-2.810606060606061,149253.71900826445,4110.545454545455,286.9942217769085,-0.768595041322314,7.058333333333334,11.0,-0.0083333333333333,36347,Interactive,5
forumng,6775,1525,70.6,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0.0,Y,Withdrawn,unfinished,late withdrawal,13546.111111111111,-109.2,42.82222222222222,0.6273148148148149,0.0,-0.9805555555555556,67730.55555555556,1622.2,215.55589399119535,0.6,15.613636363636363,9.0,-0.0681818181818181,36385,Informational,3
forumng,23067,6105,84.18181818181819,M,Ireland,HE Qualification,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,19700.36363636364,-29.09090909090909,54.56190106190106,0.7943181818181818,0.0,-2.806060606060606,134320.6611570248,5132.636363636364,268.30629263337573,0.2396694214876033,6.608333333333333,11.0,0.0333333333333333,37298,Interactive,5
forumng,4700,1800,81.9,F,Scotland,HE Qualification,80-90%,0-35,1.0,N,Pass,finished,didn't withdraw,2772.5714285714284,1.9,23.003508771929827,0.2505330490405117,1.0,-1.82,27448.457142857143,2945.0,59.23039899942823,1.4857142857142858,2.4347826086956523,7.0,-0.5072463768115942,37622,Collaborative,6
forumng,3540,956,97.5,F,London Region,HE Qualification,20-30%,35-55,0.0,N,Distinction,finished,didn't withdraw,6452.25,3.25,16.73611111111111,0.4112453531598513,0.0,-9.75,40326.5625,1611.0,156.52017287279307,6.1875,15.774193548387096,8.0,-0.1290322580645161,37652,Offline Content,4
dataplus,12225,3615,68.0,M,Wales,A Level or Equivalent,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,63344.5,2.0,3.713168551878229,1.140391791044776,0.0,-0.6238532110091743,1266890.0,1402.2,375.7058101350454,4.9,22.97435897435897,8.0,-0.282051282051282,38053,Informational,0
forumng,658,287,77.71428571428571,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0.0,N,Fail,finished,didn't withdraw,108.75,0.5714285714285714,21.847117794486216,0.0438432835820895,0.0,-0.6699507389162562,963.2142857142856,2227.0,11.301246914309138,1.9642857142857144,0.6363636363636364,8.0,-0.2909090909090909,38234,Collaborative,6
forumng,676,248,38.75,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0.0,Y,Withdrawn,unfinished,late withdrawal,281.375,6.75,2.42965367965368,0.0806297709923664,0.0,-0.9226190476190476,4572.34375,622.0,22.5270446782414,4.875,1.8387096774193548,8.0,1.5161290322580645,38711,Offline Content,4
forumng,10335,3500,77.4,F,Wales,A Level or Equivalent,90-100%,35-55,0.0,N,Pass,finished,didn't withdraw,31958.1,-1.2,22.802597402597403,0.7889312977099238,0.0,-1.0901408450704226,639162.0,1985.7,249.96940629131524,3.66,14.979591836734691,10.0,-0.6122448979591837,39208,Informational,0
externalquiz,164,58,70.0,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,298.7142857142857,0.0,6.363636363636364,0.0897646414887794,0.0,-2.0,2987.1428571428573,280.0,21.524072901886257,0.0,7.5,7.0,0.0,39411,Offline Content,3
forumng,93,55,84.0,F,South Region,A Level or Equivalent,90-100%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,144.0,0.0,7.636363636363637,0.0445402298850574,0.0,-2.333333333333333,1440.0,378.0,11.661138145873364,0.0,4.0,8.0,0.0,39427,Offline Content,3
forumng,4752,1958,83.0909090909091,F,Scotland,Lower Than A Level,50-60%,0-35,0.0,N,Distinction,finished,didn't withdraw,2676.8571428571427,1.0909090909090908,22.26315789473684,0.2571428571428572,0.0,-3.956709956709957,24335.064935064936,3234.454545454545,57.39197109234584,1.5974025974025974,1.9736842105263157,7.0,0.1973684210526315,39655,Collaborative,6
externalquiz,2520,1124,64.5,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,3895.8888888888887,-3.25,4.677385177385178,0.2904564315352697,0.0,-1.6538461538461535,58438.333333333336,1222.0,70.85437782623498,3.0277777777777777,6.142857142857143,9.0,-2.1142857142857143,39660,Offline Content,4
folder,19371,4125,78.45454545454545,F,Scotland,A Level or Equivalent,80-90%,0-35,1.0,N,Pass,finished,didn't withdraw,13317.818181818182,-66.72727272727273,52.350556850556856,0.6642776310826103,1.0,-3.138181818181818,90803.30578512396,4802.272727272727,238.0836337648321,0.6363636363636364,5.641666666666667,11.0,-0.125,39882,Collaborative,5
externalquiz,13132,5600,93.71428571428572,M,Wales,HE Qualification,30-40%,55<=,0.0,N,Distinction,finished,didn't withdraw,29542.1,-18.714285714285715,4.917996635111204,0.7187739463601533,0.0,-0.8925170068027211,844060.0,3323.1428571428573,199.54363875632805,3.2,7.391304347826088,10.0,0.072463768115942,40184,Collaborative,0
externalquiz,4208,1520,71.55263157894737,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0.7368421052631579,N,Pass,finished,didn't withdraw,1889.7105263157891,-2.263157894736842,6.982024749964547,0.2134099616858237,0.7368421052631579,-1.359857978279031,53077.11184210526,2761.0263157894738,55.16565165759412,2.789473684210526,2.44,10.0,0.0266666666666666,40419,Collaborative,4
externalquiz,4088,2065,71.14285714285714,F,South East Region,A Level or Equivalent,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,3574.0,-3.857142857142857,4.111683258783683,0.2486164325244785,0.0,-1.693877551020408,102114.28571428572,2310.0,57.65585080992637,3.380952380952381,2.596774193548387,9.0,-0.7258064516129032,40563,Collaborative,4
forumng,2790,1182,68.66666666666667,M,Ireland,A Level or Equivalent,0-10%,35-55,0.0,N,Pass,finished,didn't withdraw,2542.428571428572,2.1666666666666665,8.437801932367151,0.2756372258446947,0.0,-4.291666666666667,35594.0,1500.1666666666667,61.63351276270388,4.285714285714286,4.219512195121951,7.0,-0.8048780487804879,40604,Collaborative,4
forumng,304,130,86.0,F,North Western Region,A Level or Equivalent,30-40%,0-35,0.0,Y,Withdrawn,unfinished,late withdrawal,706.3,0.0,6.37037037037037,0.1130111524163568,0.0,-0.9772727272727272,8828.75,473.0,32.69114728961208,0.0,9.11111111111111,10.0,0.0,40857,Offline Content,3
dataplus,29460,7452,90.58333333333331,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,N,Distinction,finished,didn't withdraw,21108.69230769231,-60.66666666666666,55.55246913580248,0.7020303116957393,0.0,-1.065686274509804,175905.76923076922,7116.416666666667,276.42319481236177,1.0576923076923077,6.129032258064516,13.0,0.0129032258064516,40878,Interactive,2
externalquiz,4521,2354,82.81818181818181,M,Ireland,HE Qualification,70-80%,0-35,0.0,N,Fail,finished,didn't withdraw,2058.777777777778,0.9090909090909092,14.35922865013774,0.1902777777777778,0.0,-3.600790513833992,14785.767676767677,4157.363636363636,45.29472645792179,1.2222222222222223,1.2142857142857142,9.0,-0.2142857142857142,41060,Collaborative,4
forumng,8685,2619,80.0,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0.0,Y,Pass,finished,didn't withdraw,7797.285714285715,-40.0,80.0,0.5720213396561944,0.0,-7.272727272727272,0.0,2587.8888888888887,129.41392171493976,1.4285714285714286,6.564516129032258,7.0,-0.532258064516129,41414,Collaborative,1
forumng,5035,1300,61.6,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,8053.222222222223,-2.4,22.415656565656565,0.4270568278201865,0.0,-0.7162790697674419,161064.44444444444,1451.8,152.61764794625313,4.2444444444444445,11.318181818181818,9.0,-1.3636363636363635,41547,Informational,0
dataplus,60948,13968,71.0,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,64702.8,-56.583333333333336,41.7710113960114,1.258736059479554,0.0,-0.476510067114094,539190.0,6426.416666666667,507.4324194759293,0.8166666666666667,8.888268156424582,15.0,-0.0726256983240223,42552,Interactive,2
dataplus,49116,13656,80.25,F,Scotland,Lower Than A Level,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,81727.23076923077,-26.25,51.0477207977208,1.1747990815154994,0.0,-2.5078125,681060.2564102564,6315.583333333333,444.5657853107711,-0.1923076923076923,9.129032258064516,13.0,0.0,42616,Interactive,2
forumng,70016,20048,74.48214285714286,M,Scotland,HE Qualification,90-100%,35-55,0.0,N,Pass,finished,didn't withdraw,221521.0357142857,-0.3035714285714285,5.883759492365162,2.501598041210663,0.0,-1.6538865546218486,3783721.4285714286,4074.080357142857,676.2505913423383,1.2321428571428572,20.53153153153153,11.0,0.2252252252252252,42638,Collaborative,5
dataplus,34068,8700,78.66666666666667,M,London Region,Lower Than A Level,10-20,35-55,1.0,N,Pass,finished,didn't withdraw,32262.69230769231,-20.666666666666668,47.93601614434947,0.9099358974358972,1.0,-0.650137741046832,268855.76923076925,6185.75,350.9870774487006,0.8461538461538461,8.167741935483871,13.0,-0.0709677419354838,42668,Interactive,2
forumng,118464,29444,94.0532786885246,F,South Region,HE Qualification,50-60%,35-55,0.0,N,Distinction,finished,didn't withdraw,162774.62295081967,-45.18032786885246,44.76720808889376,1.980528345819734,0.0,-0.748998705720669,1399136.8852459015,11566.188524590165,771.7908333658262,0.5942622950819673,13.473251028806583,15.0,0.0123456790123456,42746,Interactive,2
externalquiz,200,93,39.0,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0.0,Y,Fail,finished,didn't withdraw,509.5,0.0,3.5454545454545454,0.0957854406130268,0.0,-0.3170731707317073,5095.0,175.5,25.651510676761323,0.0,10.0,8.0,0.0,42818,Offline Content,3
dataplus,22344,4668,76.0,M,East Midlands Region,HE Qualification,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,15163.0,-7.666666666666667,47.31410256410256,0.7758333333333333,0.0,-0.7102803738317757,126358.33333333331,4611.083333333333,247.53784533672743,-0.3416666666666667,6.218487394957983,10.0,-0.0840336134453781,43273,Collaborative,5
externalquiz,7623,3798,71.44444444444444,M,East Midlands Region,Lower Than A Level,80-90%,0-35,2.0,N,Withdrawn,unfinished,late withdrawal,5580.2,1.6666666666666667,13.311135593406837,0.3529166666666666,1.0,-2.646090534979424,37201.333333333336,3269.055555555556,85.92110962186004,1.0666666666666669,3.2696629213483157,10.0,-0.3146067415730337,43284,Collaborative,5
dataplus,68316,15348,86.58333333333333,M,South West Region,A Level or Equivalent,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,101123.6153846154,-69.75,49.2406220322887,1.8246794871794871,0.0,-1.6650641025641026,842696.7948717949,6779.666666666667,664.2386428760572,0.8653846153846154,15.574193548387097,13.0,0.1290322580645161,43430,Interactive,2
dualpane,9336,2412,92.75,M,Scotland,HE Qualification,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,29365.88888888889,-0.75,3.7702839756592295,0.9676616915422884,0.0,-5.455882352941177,734147.2222222222,1719.75,263.2369926239743,3.5,25.542857142857144,9.0,-0.2571428571428571,43564,Offline Content,0
forumng,17688,5273,82.91743119266054,M,Wales,A Level or Equivalent,90-100%,35-55,0.4954128440366973,N,Withdrawn,unfinished,late withdrawal,15825.275229357798,-123.94495412844036,44.8290075537782,0.6046662088758147,0.4954128440366973,-0.6222475609827044,93383.25688073394,4365.394495412844,199.8349259300653,0.1651376146788991,6.574074074074074,12.0,-0.037037037037037,43958,Collaborative,5
dataplus,52596,9468,63.333333333333336,M,South West Region,Lower Than A Level,70-80%,35-55,0.0,N,Fail,finished,didn't withdraw,48250.46153846154,-46.833333333333336,41.90052231718899,1.2533600228767516,0.0,-2.111111111111111,402087.1794871795,5002.0,498.897340966878,1.0256410256410255,11.67741935483871,13.0,-0.1161290322580645,45423,Interactive,2
dataplus,7460,1775,68.0,M,Scotland,HE Qualification,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,20635.75,0.4,3.635246473956151,0.6958955223880596,0.0,-1.0303030303030305,412715.0,1392.8,296.72312917030143,4.9,23.41025641025641,8.0,-0.0512820512820512,45462,Informational,0
dataplus,7140,2655,72.4,F,North Western Region,A Level or Equivalent,90-100%,0-35,0.0,N,Pass,finished,didn't withdraw,22539.625,2.6,3.84672531769306,0.666044776119403,0.0,-2.585714285714286,450792.5,1483.6,193.2130483463321,5.225,13.0,8.0,0.0256410256410256,45642,Informational,0
forumng,14815,5640,52.888888888888886,M,Yorkshire Region,HE Qualification,60-70%,0-35,0.8666666666666667,N,Pass,finished,didn't withdraw,6294.911111111112,0.8222222222222222,7.510377260415117,0.4571005583730341,0.8666666666666667,-1.6467700258397937,92890.26666666666,3410.8,88.95059528992643,1.5555555555555556,2.126865671641791,10.0,0.2985074626865671,45664,Collaborative,5
externalquiz,1167,633,65.0,M,North Western Region,Lower Than A Level,40-50%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,1757.5,0.0,7.550505050505051,0.1855916030534351,0.0,-0.5078125,14645.833333333334,812.5,38.695930018543294,1.75,5.043478260869565,8.0,0.0,46016,Offline Content,4
dataplus,44688,9936,84.75,M,North Western Region,A Level or Equivalent,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,61952.84615384616,-23.83333333333333,51.49085944919278,1.1886370890520268,0.0,-3.852272727272728,516273.71794871794,6656.416666666667,551.8224981630489,0.0641025641025641,13.174193548387096,13.0,-0.0193548387096774,46148,Interactive,2
forumng,27416,8112,93.0,M,East Anglian Region,HE Qualification,60-70%,35-55,0.0,N,Distinction,finished,didn't withdraw,122308.25,-0.125,10.501721014492754,1.7774896265560165,0.0,-1.7547169811320755,1528853.125,3021.75,512.7080762271758,2.796875,21.07936507936508,8.0,-0.0317460317460317,46605,Collaborative,0
forumng,8043,2940,83.71428571428571,M,Ireland,HE Qualification,0-10%,35-55,0.0,N,Fail,finished,didn't withdraw,13533.42857142857,4.285714285714286,11.205572808833676,0.6101964949548593,0.0,-1.3952380952380954,150801.0612244898,2117.428571428572,179.01431507005242,3.979591836734694,11.854166666666666,7.0,-1.3541666666666667,46705,Collaborative,0
externalquiz,10674,3222,58.5,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,20009.444444444445,6.833333333333333,3.5244944056825243,0.8201936376210235,0.0,-0.6358695652173914,600283.3333333334,1639.5,186.9924829485006,3.925925925925926,10.50943396226415,9.0,-0.830188679245283,46753,Collaborative,0
forumng,141,47,55.0,F,North Region,Lower Than A Level,0-10%,0-35,1.0,Y,Withdrawn,unfinished,normal withdrawal,204.57142857142856,0.0,9.166666666666666,0.0768811341330425,1.0,-1.9642857142857144,1022.8571428571428,220.0,17.468338705866028,0.0,7.0,7.0,0.0,46812,Offline Content,3
