id_student,code_module,code_presentation,activity_type,sum,count,assessment_type,date,weight,date_submitted,is_banked,score,date_registration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,banked_assessment_ratio,time_since_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,study_method_preference
32221,FFF,2013J,dualpane,5665,1485,TMA,105.8,15.0,77.8,0,89.6,-32.0,M,South Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,6253.818181818182,-28.0,21.679772079772082,0.3843283582089552,0.0,-2.890322580645161,0.0,137.8,93807.27272727272,2510.0,151.06657840538753,0.5272727272727272,9.851851851851851,11.0,0.0,Informational
32239,GGG,2013J,forumng,4960,1856,CMA,187.875,0.0,139.125,0,80.625,-78.0,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,5055.166666666667,-48.75,80.625,0.3959131545338442,0.0,-1.047077922077922,0.0,265.875,0.0,2018.75,69.36960317006024,1.6458333333333333,3.5319148936170213,6.0,-0.9574468085106383,Collaborative
32327,BBB,2014J,forumng,1398,360,TMA,36.5,5.0,35.5,0,31.0,-92.0,F,South West Region,Lower Than A Level,20-30%,0-35,2.0,60.0,N,Withdrawn,262.0,unfinished,late withdrawal,3530.777777777778,-1.0,3.272727272727273,0.2964376590330789,1.0,-0.3406593406593406,0.0,128.5,17653.88888888889,279.5,110.39607836172014,1.9444444444444444,20.58823529411765,9.0,3.5294117647058822,Offline Content
32885,AAA,2013J,forumng,5170,1760,TMA,114.2,20.0,125.6,0,54.4,-176.0,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,13005.142857142857,11.4,2.957464041335009,0.5511727078891258,0.0,-0.31085714285714283,0.0,290.2,260102.85714285713,975.8,162.25861192200904,5.6,14.411764705882353,7.0,0.17647058823529413,Informational
32930,BBB,2014J,homepage,2190,645,TMA,107.2,20.0,109.8,0,45.0,-35.0,F,South Region,A Level or Equivalent,40-50%,35-55,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,2533.0,2.6,2.398268398268398,0.27862595419847325,0.0,-1.3235294117647058,0.0,142.2,50660.0,677.3,64.12272715606406,6.066666666666666,5.172413793103448,6.0,1.7586206896551724,Informational
33387,DDD,2013J,externalquiz,744,276,TMA,55.333333333333336,13.333333333333334,55.333333333333336,0,59.0,-43.0,M,Scotland,HE Qualification,10-20,0-35,1.0,120.0,N,Withdrawn,261.0,unfinished,late withdrawal,516.875,0.0,4.354748688082021,0.11877394636015326,1.0,-1.4047619047619049,0.0,98.33333333333333,6891.666666666667,740.1666666666666,31.74901573277509,2.625,4.217391304347826,8.0,-0.34782608695652173,Offline Content
33600,FFF,2013J,forumng,481,136,TMA,19.0,12.5,17.0,0,84.0,-43.0,F,London Region,A Level or Equivalent,40-50%,35-55,0.0,150.0,N,Withdrawn,268.0,unfinished,normal withdrawal,1298.0,-2.0,6.222222222222222,0.19941956882255388,0.0,-2.0,0.0,62.0,16225.0,420.0,57.935548480857406,0.0,21.125,9.0,0.0,Offline Content
33666,BBB,2013B,forumng,4832,1284,TMA,52.25,10.5,60.5,0,59.0,-23.0,F,London Region,A Level or Equivalent,10-20,0-35,1.0,60.0,N,Withdrawn,240.0,unfinished,late withdrawal,28666.625,8.25,15.942982456140351,0.6291666666666667,1.0,-2.6818181818181817,0.0,75.25,300999.5625,1008.5,323.5189579128745,1.78125,31.677419354838708,8.0,-3.225806451612903,Offline Content
33681,DDD,2013J,homepage,1422,670,TMA,56.30769230769231,13.076923076923077,40.76923076923077,0,76.38461538461539,-113.46153846153847,M,South East Region,A Level or Equivalent,50-60%,35-55,2.3076923076923075,60.0,Y,Withdrawn,261.3076923076923,unfinished,late withdrawal,1236.4871794871794,-15.538461538461538,6.4182517644056105,0.1396543849821028,1.0,-1.1862637362637363,0.3076923076923077,169.76923076923077,16467.69230769231,1542.2307692307693,42.14064555861913,-0.6666666666666666,3.289473684210526,9.0,-0.8157894736842105,Resource-Based
33796,DDD,2014J,externalquiz,2106,1086,TMA,95.83333333333333,16.666666666666668,96.0,0,67.0,-51.0,M,East Anglian Region,Lower Than A Level,80-90%,35-55,2.0,60.0,N,Pass,262.0,finished,didn't withdraw,1804.5714285714287,0.16666666666666666,5.342074592074592,0.19138495092693564,1.0,-1.34,0.0,146.83333333333334,30076.190476190477,1451.1666666666667,34.81559184532226,4.309523809523809,2.1463414634146343,7.0,-0.5609756097560976,Collaborative
33897,DDD,2013J,externalquiz,322,69,TMA,25.0,10.0,23.0,0,50.0,-58.0,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Withdrawn,261.0,unfinished,late withdrawal,829.7142857142857,-2.0,4.545454545454546,0.17624521072796934,0.0,-0.8771929824561403,0.0,83.0,8297.142857142857,200.0,50.182998449009936,0.0,19.666666666666668,7.0,0.0,Offline Content
33915,FFF,2013B,dataplus,49452,12168,CMA,167.16666666666666,8.333333333333334,116.75,0,91.5,-64.0,F,South East Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Distinction,240.0,finished,didn't withdraw,56224.38461538462,-50.416666666666664,54.13354700854701,1.3208333333333333,0.0,-1.4523809523809526,0.0,231.16666666666666,468536.53846153844,7172.083333333333,451.2822162568313,0.8141025641025641,10.206451612903226,13.0,0.04516129032258064,Interactive
33930,DDD,2013J,externalquiz,3264,1308,TMA,119.16666666666667,30.0,114.0,0,81.33333333333333,-143.0,F,South West Region,A Level or Equivalent,20-30%,0-35,0.0,90.0,N,Pass,261.0,finished,didn't withdraw,2789.222222222222,-5.166666666666667,4.474942753820641,0.23158790974882926,0.0,-0.5727699530516431,0.0,262.1666666666667,83676.66666666667,2240.6666666666665,64.56784253255002,3.9814814814814814,3.641509433962264,9.0,-0.20754716981132074,Collaborative
34068,CCC,2014J,forumng,1839,531,CMA,39.0,6.0,43.333333333333336,0,73.33333333333333,-74.0,M,Scotland,Lower Than A Level,50-60%,0-35,0.0,30.0,N,Withdrawn,269.0,unfinished,late withdrawal,3104.1428571428573,4.333333333333333,13.866666666666665,0.32554434413170474,0.0,-1.004566210045662,0.0,113.0,18624.85714285714,804.0,104.79101651791122,0.9047619047619048,16.05,7.0,0.4,Offline Content
34087,DDD,2013J,forumng,1406,728,TMA,56.916666666666664,12.916666666666666,28.0,0,84.45833333333333,-91.0,M,South East Region,A Level or Equivalent,60-70%,35-55,0.5,60.0,Y,Fail,261.5,finished,didn't withdraw,717.2083333333334,-28.916666666666668,7.224507870341204,0.11206896551724138,0.5,-0.9694777324494307,0.5,147.91666666666666,9408.541666666666,2073.5,26.23053144985522,-0.625,2.021276595744681,8.0,-0.10638297872340426,Collaborative
34229,BBB,2013B,forumng,6354,2448,TMA,110.0,9.0,115.33333333333333,0,88.0,-58.0,F,Ireland,A Level or Equivalent,0-10%,35-55,2.0,120.0,N,Pass,240.0,finished,didn't withdraw,5803.142857142857,5.333333333333333,25.439571150097464,0.42023809523809524,1.0,-1.543859649122807,0.0,168.0,52228.28571428572,2838.1111111111113,88.75988943408069,2.0476190476190474,4.129032258064516,7.0,-0.2903225806451613,Resource-Based
34293,FFF,2014B,forumng,1842,366,TMA,38.0,12.5,35.0,0,74.0,-68.0,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0.0,60.0,Y,Withdrawn,241.0,unfinished,late withdrawal,3145.2727272727275,-3.0,5.481481481481482,0.34741606940777064,0.0,-1.1044776119402984,0.0,106.0,39315.90909090909,850.0,145.18565514152718,1.4545454545454546,23.857142857142858,11.0,0.19047619047619044,Offline Content
34353,BBB,2013B,forumng,3910,1560,CMA,114.9,8.2,116.9,0,90.6,-16.0,M,Scotland,A Level or Equivalent,70-80%,35-55,0.0,120.0,Y,Fail,240.0,finished,didn't withdraw,3338.0,2.0,28.22017543859649,0.2715277777777778,0.0,-6.04,0.0,130.9,27371.6,2791.0,71.7184151626786,2.1166666666666667,3.542372881355932,6.0,-0.4576271186440678,Resource-Based
34431,BBB,2013B,forumng,192,65,CMA,54.0,1.0,60.0,0,80.0,-24.0,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0.0,60.0,N,Withdrawn,240.0,unfinished,normal withdrawal,675.6666666666666,6.0,40.0,0.13333333333333333,0.0,-3.4782608695652173,0.0,78.0,675.6666666666666,280.0,39.97499218261337,0.0,20.6,6.0,0.0,Offline Content
34653,DDD,2013J,externalquiz,639,306,TMA,88.0,16.666666666666668,83.33333333333333,0,49.0,-149.0,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Fail,261.0,finished,didn't withdraw,526.75,-4.666666666666667,2.90724057390724,0.10201149425287358,0.0,-0.3310810810810811,0.0,237.0,8779.166666666666,617.5,21.77116661210818,2.5,2.652173913043478,8.0,-0.6521739130434783,Offline Content
34662,BBB,2014J,forumng,436,174,TMA,36.5,5.0,32.0,0,34.5,-137.0,F,South West Region,A Level or Equivalent,60-70%,35-55,0.0,60.0,N,Withdrawn,262.0,unfinished,late withdrawal,709.8571428571429,-4.5,3.590909090909091,0.11886586695747002,0.0,-0.2536764705882353,0.0,173.5,3549.285714285714,242.0,38.47248195960157,3.0,8.23076923076923,7.0,5.153846153846154,Offline Content
34731,FFF,2013J,forumng,2043,636,TMA,100.66666666666667,8.333333333333334,27.0,0,75.66666666666667,-38.0,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Withdrawn,268.0,unfinished,late withdrawal,2776.5555555555557,-73.66666666666667,29.98765432098765,0.2823383084577114,0.0,-2.045045045045045,0.0,138.66666666666666,23137.962962962964,1061.6666666666667,79.33764263236927,1.1481481481481481,9.346153846153847,9.0,-0.2692307692307692,Offline Content
34756,BBB,2013B,forumng,387,210,TMA,40.0,8.0,42.0,0,67.33333333333333,-43.0,F,East Midlands Region,Lower Than A Level,10-20,0-35,1.0,150.0,N,Withdrawn,240.0,unfinished,normal withdrawal,434.8333333333333,2.0,18.172514619883042,0.08958333333333333,1.0,-1.603174603174603,0.0,83.0,3478.6666666666665,649.3333333333334,19.40360791193226,-0.8333333333333334,3.1176470588235294,6.0,-1.7058823529411764,Offline Content
34863,BBB,2013B,forumng,2178,990,TMA,112.54545454545455,9.090909090909092,115.0909090909091,0,73.9090909090909,-65.0,F,London Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,593.2857142857143,2.5454545454545454,22.448165869218503,0.11785714285714285,0.0,-1.1548295454545454,0.0,177.54545454545453,5393.506493506494,2914.818181818182,24.93404834593238,1.7272727272727273,0.8289473684210527,7.0,-0.35526315789473684,Collaborative
35001,GGG,2013J,forumng,154,96,TMA,92.5,0.0,92.0,0,75.0,-27.0,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0.0,30.0,N,Fail,261.0,finished,didn't withdraw,186.5,-0.5,75.0,0.0491698595146871,0.0,-2.884615384615385,0.0,119.5,0.0,490.0,13.503086067019394,5.333333333333333,3.1818181818181817,6.0,-0.9090909090909091,Offline Content
35340,EEE,2014B,forumng,7248,1832,TMA,92.5,25.0,92.5,0,79.75,-51.0,M,South Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Pass,241.0,finished,didn't withdraw,20963.625,0.0,3.315922920892495,0.9398340248962656,0.0,-1.5950000000000002,0.0,143.5,524090.625,1328.75,223.49886338745415,3.71875,23.225806451612904,8.0,-1.1935483870967742,Offline Content
35355,CCC,2014J,forumng,14548,3638,TMA,84.42105263157895,16.894736842105264,83.67105263157895,0,75.65789473684211,-27.36842105263158,M,Wales,Lower Than A Level,0-10%,35-55,0.0,30.0,N,Withdrawn,268.5263157894737,unfinished,late withdrawal,21657.0,-0.75,7.292311867801909,0.7132392235652105,0.0,-2.86826981246219,0.0,111.78947368421052,473405.63157894736,2778.8289473684213,262.2802197730712,1.8026315789473684,14.680000000000001,10.0,-0.08,Collaborative
35502,DDD,2014B,externalquiz,545,289,TMA,25.0,10.0,14.0,0,66.0,-73.0,M,West Midlands Region,HE Qualification,30-40%,0-35,0.0,60.0,N,Withdrawn,241.0,unfinished,normal withdrawal,3881.1111111111113,-11.0,6.0,0.2512678653757492,0.0,-0.9166666666666666,0.0,98.0,38811.11111111111,330.0,67.44277409610149,0.0,22.125,9.0,0.0,Offline Content
35508,CCC,2014B,forumng,13648,3936,CMA,101.625,15.625,102.25,0,87.625,-47.0,M,South West Region,A Level or Equivalent,90-100%,0-35,0.0,30.0,N,Distinction,255.0,finished,didn't withdraw,20861.222222222223,0.625,9.059119337390129,0.7591355720433757,0.0,-1.9046630280018984,0.0,148.625,446169.09722222225,3096.75,216.40604043071036,1.7916666666666667,11.309859154929578,10.0,-0.014084507042253521,Collaborative
35544,FFF,2013B,dataplus,25284,6588,CMA,167.16666666666666,8.333333333333334,130.66666666666666,0,87.58333333333333,-22.0,M,Wales,A Level or Equivalent,80-90%,35-55,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,19558.166666666668,-36.5,54.68031813865147,0.7315972222222222,0.0,-4.170634920634921,0.0,189.16666666666666,162984.72222222222,6362.5,267.06939723050056,0.8125,6.5524475524475525,12.0,-0.16083916083916083,Interactive
35747,FFF,2014J,forumng,653,176,TMA,24.0,12.5,24.0,0,54.0,-15.0,M,North Western Region,A Level or Equivalent,0-10%,35-55,0.0,120.0,N,Withdrawn,269.0,unfinished,normal withdrawal,1970.909090909091,0.0,4.0,0.22068266306184522,0.0,-3.857142857142857,0.0,39.0,24636.363636363636,324.0,80.23374941665475,0.0,20.9,11.0,0.0,Offline Content
35796,FFF,2014J,forumng,602,194,TMA,24.0,12.5,22.0,0,82.0,-66.0,M,Wales,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Fail,269.0,finished,didn't withdraw,2381.6666666666665,-2.0,6.074074074074074,0.2486575795125981,0.0,-1.2615384615384615,0.0,90.0,29770.833333333332,410.0,71.25209548575474,0.0,25.875,9.0,0.0,Offline Content
35812,BBB,2013B,forumng,19,11,TMA,19.0,5.0,19.0,0,71.0,-53.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Fail,240.0,finished,didn't withdraw,17.5,0.0,11.833333333333334,0.019791666666666666,0.0,-1.3653846153846154,0.0,72.0,87.5,177.5,3.3040379335998353,0.0,2.3333333333333335,4.0,0.0,Offline Content
35860,FFF,2013B,dataplus,22150,4950,CMA,170.9,5.0,116.0,0,83.0,-60.0,M,South West Region,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,17505.333333333332,-54.9,60.42521367521367,0.7690972222222221,0.0,-1.406779661016949,0.0,230.9,87526.66666666667,5029.2,305.3053185501589,0.6,8.92436974789916,12.0,-0.09243697478991596,Interactive
36347,FFF,2014B,folder,23771,5357,CMA,171.0,6.818181818181818,168.54545454545453,0,67.45454545454545,-25.0,M,North Western Region,Lower Than A Level,10-20,0-35,0.0,120.0,N,Pass,241.0,finished,didn't withdraw,21890.545454545456,-2.4545454545454546,42.503108003108004,0.8151640890230102,0.0,-2.8106060606060606,0.0,196.0,149253.71900826445,4110.545454545455,286.9942217769085,-0.768595041322314,7.058333333333334,11.0,-0.008333333333333333,Interactive
36385,FFF,2013B,forumng,6775,1525,CMA,146.4,5.0,37.2,0,70.6,-73.0,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0.0,120.0,Y,Withdrawn,240.0,unfinished,late withdrawal,13546.111111111111,-109.2,42.82222222222222,0.6273148148148149,0.0,-0.9805555555555555,0.0,219.4,67730.55555555556,1622.2,215.55589399119538,0.6,15.613636363636363,9.0,-0.06818181818181818,Informational
37298,FFF,2013B,forumng,23067,6105,CMA,167.27272727272728,6.818181818181818,138.1818181818182,0,84.18181818181819,-31.0,M,Ireland,HE Qualification,0-10%,0-35,0.0,120.0,N,Pass,240.0,finished,didn't withdraw,19700.363636363636,-29.09090909090909,54.56190106190106,0.7943181818181818,0.0,-2.806060606060606,0.0,198.27272727272728,134320.6611570248,5132.636363636364,268.30629263337573,0.2396694214876033,6.608333333333333,11.0,0.03333333333333333,Interactive
37622,BBB,2013J,forumng,4700,1800,TMA,126.8,9.9,128.7,0,81.9,-46.0,F,Scotland,HE Qualification,80-90%,0-35,1.0,120.0,N,Pass,268.0,finished,didn't withdraw,2772.5714285714284,1.9,23.003508771929827,0.2505330490405117,1.0,-1.82,0.0,172.8,27448.457142857143,2945.0,59.230398999428225,1.4857142857142858,2.4347826086956523,7.0,-0.5072463768115942,Collaborative
37652,CCC,2014J,forumng,3540,956,CMA,110.75,6.25,114.0,0,97.5,-11.0,F,London Region,HE Qualification,20-30%,35-55,0.0,50.0,N,Distinction,269.0,finished,didn't withdraw,6452.25,3.25,16.73611111111111,0.4112453531598513,0.0,-9.75,0.0,121.75,40326.5625,1611.0,156.52017287279307,6.1875,15.774193548387096,8.0,-0.12903225806451613,Offline Content
38053,AAA,2013J,dataplus,12225,3615,TMA,114.2,20.0,116.2,0,68.0,-110.0,M,Wales,A Level or Equivalent,80-90%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,63344.5,2.0,3.713168551878229,1.140391791044776,0.0,-0.6238532110091743,0.0,224.2,1266890.0,1402.2,375.7058101350454,4.9,22.974358974358974,8.0,-0.28205128205128205,Informational
38234,BBB,2013J,forumng,658,287,TMA,102.0,8.857142857142858,102.57142857142857,0,77.71428571428571,-117.0,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,108.75,0.5714285714285714,21.847117794486216,0.043843283582089554,0.0,-0.6699507389162562,0.0,219.0,963.2142857142857,2227.0,11.301246914309138,1.9642857142857142,0.6363636363636364,8.0,-0.2909090909090909,Collaborative
38711,BBB,2014J,forumng,676,248,TMA,83.75,16.25,90.5,0,38.75,-43.0,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0.0,60.0,Y,Withdrawn,262.0,unfinished,late withdrawal,281.375,6.75,2.4296536796536796,0.08062977099236641,0.0,-0.9226190476190477,0.0,126.75,4572.34375,622.0,22.527044678241396,4.875,1.8387096774193548,8.0,1.5161290322580645,Offline Content
39208,BBB,2014J,forumng,10335,3500,TMA,107.2,20.0,106.0,0,77.4,-72.0,F,Wales,A Level or Equivalent,90-100%,35-55,0.0,120.0,N,Pass,262.0,finished,didn't withdraw,31958.1,-1.2,22.802597402597403,0.7889312977099238,0.0,-1.0901408450704226,0.0,179.2,639162.0,1985.7,249.96940629131524,3.66,14.979591836734693,10.0,-0.6122448979591837,Informational
39411,DDD,2013J,externalquiz,164,58,TMA,25.0,10.0,25.0,0,70.0,-36.0,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,Fail,261.0,finished,didn't withdraw,298.7142857142857,0.0,6.363636363636364,0.08976464148877941,0.0,-2.0,0.0,61.0,2987.1428571428573,280.0,21.524072901886257,0.0,7.5,7.0,0.0,Offline Content
39427,DDD,2013J,forumng,93,55,TMA,25.0,10.0,25.0,0,84.0,-37.0,F,South Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Withdrawn,261.0,unfinished,late withdrawal,144.0,0.0,7.636363636363637,0.04454022988505747,0.0,-2.3333333333333335,0.0,62.0,1440.0,378.0,11.661138145873363,0.0,4.0,8.0,0.0,Offline Content
39655,BBB,2013B,forumng,4752,1958,TMA,112.54545454545455,9.090909090909092,113.63636363636364,0,83.0909090909091,-22.0,F,Scotland,Lower Than A Level,50-60%,0-35,0.0,120.0,N,Distinction,240.0,finished,didn't withdraw,2676.8571428571427,1.0909090909090908,22.263157894736842,0.2571428571428572,0.0,-3.956709956709957,0.0,134.54545454545453,24335.064935064936,3234.4545454545455,57.39197109234584,1.5974025974025974,1.9736842105263155,7.0,0.19736842105263158,Collaborative
39660,DDD,2014B,externalquiz,2520,1124,TMA,67.0,15.0,63.75,0,64.5,-40.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,120.0,N,Fail,241.0,finished,didn't withdraw,3895.8888888888887,-3.25,4.677385177385178,0.29045643153526973,0.0,-1.6538461538461537,0.0,107.0,58438.333333333336,1222.0,70.85437782623498,3.0277777777777777,6.142857142857143,9.0,-2.1142857142857143,Offline Content
39882,FFF,2014B,folder,19371,4125,CMA,171.0,6.818181818181818,104.27272727272727,0,78.45454545454545,-26.0,F,Scotland,A Level or Equivalent,80-90%,0-35,1.0,120.0,N,Pass,241.0,finished,didn't withdraw,13317.818181818182,-66.72727272727273,52.350556850556856,0.6642776310826103,1.0,-3.1381818181818186,0.0,197.0,90803.30578512397,4802.272727272727,238.08363376483206,0.6363636363636364,5.641666666666667,11.0,-0.125,Collaborative
40184,DDD,2013J,externalquiz,13132,5600,TMA,131.71428571428572,28.571428571428573,113.0,0,93.71428571428571,-106.0,M,Wales,HE Qualification,30-40%,55<=,0.0,60.0,N,Distinction,261.0,finished,didn't withdraw,29542.1,-18.714285714285715,4.917996635111204,0.7187739463601533,0.0,-0.8925170068027211,0.0,237.71428571428572,844060.0,3323.1428571428573,199.54363875632805,3.2,7.391304347826088,10.0,0.07246376811594203,Collaborative
40419,DDD,2013J,externalquiz,4208,1520,TMA,103.36842105263158,22.30263157894737,101.10526315789474,0,71.55263157894737,-54.10526315789474,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0.7368421052631579,60.0,N,Pass,255.47368421052633,finished,didn't withdraw,1889.7105263157894,-2.263157894736842,6.982024749964547,0.21340996168582374,0.7368421052631579,-1.359857978279031,0.0,157.47368421052633,53077.11184210526,2761.0263157894738,55.16565165759412,2.789473684210526,2.44,10.0,0.02666666666666667,Collaborative
40563,DDD,2013J,externalquiz,4088,2065,TMA,131.71428571428572,28.571428571428573,127.85714285714286,0,71.14285714285714,-43.0,F,South East Region,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,Pass,261.0,finished,didn't withdraw,3574.0,-3.857142857142857,4.111683258783683,0.24861643252447851,0.0,-1.693877551020408,0.0,174.71428571428572,102114.28571428571,2310.0,57.65585080992637,3.380952380952381,2.596774193548387,9.0,-0.7258064516129032,Collaborative
